isim,dogum_yeri,aktif_sehir,tip,arama_sehri,Spotify_ID,Followers,Popularity,Genres,Spotify,Wikipedia,Every Noise at Once
Nilipek.,"İzmir, İzmir, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,1tgfi3YYoeXKehnjKaMsOo,364979.0,40.0,turkish pop,turkish pop,,"turkish rock, turkish singer-songwriter"
Nilüfer,"Beyoğlu, İstanbul, Turkey",,solo,İstanbul,3iVIrcJmrV7GawrxVWsBUF,1298479.0,59.0,"turkish pop, arabesk, anatolian rock","turkish pop, arabesk, anatolian rock",,turkish pop
Nilüfer Sarıtaş,"Tokat, Tokat, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,4w9VlmbsG7pJMkQWthZxp4,11963.0,28.0,"karadeniz folk, arabesk","karadeniz folk, arabesk",,turkish folk
Nino Varon,"İstanbul, İstanbul, Turkey",,solo,İstanbul,1MtSIyvYbOE3AstE8AGd0M,939.0,14.0,turkish pop,turkish pop,,
No.1,"Denizli, Denizli, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,4fR3W8XFXsqHB8f8IqEr1y,3694104.0,64.0,turkish hip hop,,r&b,turkish hip hop
Norayr Demirci,"İstanbul, İstanbul, Turkey",,solo,İstanbul,5n2GeV9TQxpmzx8MTwgtjJ,461.0,1.0,turkish pop,turkish pop,,
Nur Yoldaş,"İstanbul, İstanbul, Turkey",,solo,İstanbul,5ayzrYOahi5XNF9eRwYMKv,20941.0,41.0,"anatolian rock, turkish pop","anatolian rock, turkish pop","pop, rock",
Nurettin Colak,"İstanbul, İstanbul, Turkey",,solo,İstanbul,5jGWWx5GolceCOWZryi8U1,2695.0,27.0,"progressive house, turkish pop","progressive house, turkish pop",,
Nükhet Duru,"İstanbul, İstanbul, Turkey",,solo,İstanbul,7HLLY3hnsKLpq6bq3OwNNe,178144.0,46.0,"turkish pop, arabesk","turkish pop, arabesk",pop,turkish pop
Nükhet Ruacan,"İstanbul, İstanbul, Turkey",,solo,İstanbul,36mjJp1aQ6cIBJQZA6p6wU,1428.0,5.0,anatolian rock,anatolian rock,caz,turkish jazz
Okay Temiz,"İstanbul, İstanbul, Turkey",,solo,İstanbul,6yajM6C42NTolTtmV0q2cq,10048.0,20.0,"free jazz, anatolian rock, experimental jazz","free jazz, anatolian rock, experimental jazz",caz,"turkish jazz, turkish psych"
Oktay Kaynarca,"İstanbul, Turkey",,solo,İstanbul,0aP6ocPre8q3rzsXbZQdCS,5909.0,25.0,arabesk,arabesk,pop,
Oldeaf,"İstanbul, İstanbul, Turkey",,solo,İstanbul,0FWH2ZX43fYJZYhf9FhvuH,12158.0,19.0,turkish hip hop,turkish hip hop,,turkish hip hop
Onno Tunç,"İstanbul, İstanbul, Turkey",,solo,İstanbul,5AU6h9xeffwb6KRWNvsCGE,122.0,1.0,anatolian rock,anatolian rock,,
Onur Özsu,"İzmir, İzmir, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,1SbOR5CP65JGyHf3zGQm5s,329.0,14.0,turkish pop,turkish pop,,
Organize,"Kars, Kars, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,5W2dGRPmYetOpUIpErUtD3,1336135.0,67.0,"turkish hip hop, drill","turkish hip hop, drill",,turkish hip hop
Orhan Gencebay,"Samsun, Samsun, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,52S9QMQQA2k0LjtELttOVQ,915030.0,49.0,arabesk,arabesk,arabesk,"arabesk, turkish folk, turkish psych"
Orhan Hakalmaz,"Samsun, Samsun, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,2UWFTArOlT460PmmMSpq5U,127936.0,38.0,"oyun havasi, arabesk, karadeniz folk","oyun havasi, arabesk, karadeniz folk",halk,turkish folk
Ozan Doğulu,"İstanbul, Turkey",,solo,İstanbul,6xLv41SHPrVVfvyGd1M7ut,498912.0,58.0,"turkish pop, t-pop","turkish pop, t-pop",,turkish pop
Ozan Çolakoğlu,"Adana, Adana, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,1ekNbG3tiwZasW1bfHYpSO,75711.0,56.0,"turkish pop, t-pop","turkish pop, t-pop",,turkish pop
Ozbi,"İstanbul, İstanbul, Turkey",,solo,İstanbul,4DG2pTwQBor7a6wtoEABau,568471.0,54.0,"turkish hip hop, turkish pop","turkish hip hop, turkish pop",rap,"turkish rock, turkish hip hop"
Paptircem,,"İstanbul, İstanbul, Turkey",solo,İstanbul,6c5OFegHscPZXitA884R1b,40513.0,21.0,turkish hip hop,turkish pop,rock,
Pickpocket,"İstanbul, İstanbul, Turkey",,grup,İstanbul,1F6ABYTEvvF6GiMiEu6OL2,23422.0,31.0,anatolian rock,,,"turkish rock, turkish metal"
Pit10,"İstanbul, İstanbul, Turkey",,solo,İstanbul,7KNVmvcr2zkla9pKxJSrf3,103885.0,38.0,turkish hip hop,turkish hip hop,rap,turkish hip hop
Pınar Öner,"İzmit, Kocaeli, Turkey","Nişantaşı, İstanbul, Turkey",solo,İstanbul,6qrKeOoOvKIQauzUDjFASY,1031.0,0.0,turkish pop,turkish pop,,deep turkish pop
Rahdan,"Ankara, Ankara, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,6QNaAwl59qt6hsOJrKgu1o,328.0,2.0,turkish hip hop,turkish hip hop,,
Rana Alagöz,"İstanbul, Turkey",,solo,İstanbul,5L7Hl11e6LAeNWfvs5siH4,37912.0,40.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",pop,turkish psych
Rapozof,"Edirne, Edirne, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,1vwkMumkwDzSEgNVft1unD,56875.0,30.0,turkish hip hop,turkish hip hop,rap,turkish hip hop
Rashit,"İstanbul, İstanbul, Turkey",,grup,İstanbul,0nw0MpJdyzg9pxjwNM0c4b,43163.0,22.0,"punk, anatolian rock",,"punk, rock","turkish rock, turkish metal"
Ravend,"İstanbul, İstanbul, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,0HYSrLdpldAsePdvuhxSLx,59767.0,42.0,turkish hip hop,turkish hip hop,,turkish hip hop
Reborn,"İstanbul, İstanbul, Turkey",,grup,İstanbul,61IA5Pngcm27tYeFChlUOW,13756.0,49.0,"anatolian rock, arabesk","anatolian rock, arabesk",,
Redd,"İstanbul, İstanbul, Turkey",,grup,İstanbul,6xqA7u7TxHUYJp6Ww1XgNx,645747.0,60.0,turkish hip hop,,rock,"turkish rock, turkish rock"
Reyhan Karaca,"İstanbul, İstanbul, Turkey",,solo,İstanbul,6wNvXCOkxIzJm2Y2kBuuBG,84539.0,44.0,turkish pop,turkish pop,,turkish pop
Reynmen,"İstanbul, İstanbul, Turkey",,solo,İstanbul,1Fg19vpUJpAAPFjnKaVYVW,3206093.0,60.0,"turkish pop, turkish hip hop","turkish pop, turkish hip hop",,"turkish pop, turkish hip hop"
Rinxlaya,,"İstanbul, İstanbul, Turkey",solo,İstanbul,5uc5qmVVzOLECcqTywPNXV,2990.0,4.0,turkish hip hop,turkish hip hop,,
Rober Hatemo,"Çanakkale, Çanakkale, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,3aYxHPDvu8SETLVJBEUqld,264735.0,50.0,"turkish pop, arabesk, oyun havasi","turkish pop, arabesk, oyun havasi, t-pop",,turkish pop
RokiBlunt,"İstanbul, İstanbul, Turkey",,solo,İstanbul,1SXU58eaJFCsF5vvjbT4ck,1080.0,0.0,turkish hip hop,"turkish hip hop, emo rap",,
Rota,"İstanbul, İstanbul, Turkey",,solo,İstanbul,4m53kPdPFJpnF0qcJqfwNB,367825.0,51.0,turkish hip hop,,,turkish hip hop
Rutkay Aziz,"İstanbul, Turkey",,solo,İstanbul,105JtTgIDl1Hlg3cVadfDd,83.0,8.0,turkish pop,,,
Rüçhan Çamay,"İstanbul, İstanbul, Turkey",,solo,İstanbul,2W7XXCTt52oVaUG63iOmLh,9972.0,18.0,"anatolian rock, turkish pop","anatolian rock, turkish pop","caz, pop",
Rıza Silahlıpoda,"İstanbul, İstanbul, Turkey",,solo,İstanbul,18AO09QGgmcjHxTyViVNaT,424.0,2.0,"anatolian rock, musique concrète","anatolian rock, musique concrète",,
Safiye Ayla,"İstanbul, İstanbul, Turkey",,solo,İstanbul,0xsueYxjFxn3v5VAR9YkT9,55183.0,24.0,arabesk,arabesk,"caz, klasik",
Sagopa Kajmer,"Samsun, Samsun, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,1KXTegXtnCPKXjRaX1llcD,5450617.0,66.0,"turkish hip hop, rap","turkish hip hop, rap",rap,"turkish trap, turkish hip hop"
Sahtiyan,"İstanbul, İstanbul, Turkey",,solo,İstanbul,43PNN2cWdYyZi5cZdEf4hy,24928.0,22.0,turkish hip hop,turkish hip hop,,turkish hip hop
Sakareller,"İstanbul, İstanbul, Turkey",,grup,İstanbul,2yZYfhZQw5pa5KRDAcRWjN,184.0,0.0,anatolian rock,anatolian rock,,
Sancak,"İstanbul, İstanbul, Turkey",,solo,İstanbul,3IiSjfHNSsynS08uC6w9u3,1038732.0,58.0,"turkish pop, turkish hip hop, arabesk","turkish pop, turkish hip hop, arabesk",,"turkish pop, turkish hip hop"
Sansar Salvo,"İstanbul, İstanbul, Turkey",,solo,İstanbul,6hxb4rGrYXtrAZbUK7uzt9,569517.0,58.0,turkish hip hop,turkish hip hop,rap,turkish hip hop
Santi aka Universe,"İstanbul, İstanbul, Turkey",,solo,İstanbul,0MhdeWkIfF9vxxRrefOt8V,8390.0,26.0,turkish hip hop,turkish hip hop,,turkish hip hop
Savai,,"İstanbul, İstanbul, Turkey",solo,İstanbul,3eIe9FXajf0llzCKuC4mOq,8705.0,34.0,turkish hip hop,turkish hip hop,,turkish hip hop
Se7en of 34,,"İstanbul, İstanbul, Turkey",solo,İstanbul,4VWtUQLESlV8ViRhKF3IwZ,12489.0,44.0,turkish hip hop,turkish hip hop,,
Seda Sayan,"İstanbul, İstanbul, Turkey",,solo,İstanbul,5hKNaXEXIxQ3dmZR7FoRr8,165540.0,51.0,"arabesk, turkish pop, oyun havasi","arabesk, turkish pop, oyun havasi",,"turkish pop, arabesk, deep turkish pop"
Seda Tripkolic,"Pendik, İstanbul, Turkey",,solo,İstanbul,2aNkBNOpoEwJlRpDLzJ6hZ,233077.0,55.0,"turkish pop, arabesk, turkish hip hop","turkish pop, arabesk, turkish hip hop",,turkish pop
Seha Okuş,"Şişli, İstanbul, Turkey",,solo,İstanbul,4kMBZ6gABaVm2tILvZItv8,7716.0,31.0,"arabesk, anatolian rock","arabesk, anatolian rock",halk,
Selda Bağcan,"Muğla, Muğla, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,2NGRETzxjeN4b9o3OGY6Yn,1554817.0,55.0,"anatolian rock, arabesk","anatolian rock, arabesk","halk, rock","turkish folk, turkish psych"
Selim Çaldıran,"İstanbul, İstanbul, Turkey",,solo,İstanbul,0YkzaJwh88jmXtQu1V5VfV,64.0,3.0,turkish pop,turkish pop,,
Selin,"İstanbul, İstanbul, Turkey",,solo,İstanbul,5xkqotsRPu6KQ4PiWjSGQf,153758.0,53.0,turkish pop,turkish pop,,
Selçuk Alagöz,"İstanbul, İstanbul, Turkey",,solo,İstanbul,3JfDOKDXkrtMc2S4mX1KJC,12295.0,40.0,"anatolian rock, turkish pop","anatolian rock, turkish pop","pop, rock",turkish psych
Semiha Yankı,"İstanbul, İstanbul, Turkey",,solo,İstanbul,3mPO8DNAJDCf6YmuRMcAgz,11781.0,27.0,"turkish pop, anatolian rock, arabesk","turkish pop, anatolian rock, arabesk",,
Semiramis Pekkan,"İstanbul, İstanbul, Turkey",,solo,İstanbul,5vuQpKX1QG7WlQ40C27HfD,163459.0,52.0,"arabesk, anatolian rock, turkish pop","arabesk, anatolian rock, turkish pop",,
Seray Sever,"İstanbul, Turkey",,solo,İstanbul,2vqKNafIeVl4nEtMkRR9OY,597.0,2.0,turkish pop,turkish pop,,deep turkish pop
Serdar Ortaç,"İstanbul, İstanbul, Turkey",,solo,İstanbul,7BJjzi0JHyDHAsmVe21dGa,2446891.0,66.0,"turkish pop, t-pop","turkish pop, t-pop",pop,turkish pop
Seren Serengil,"İstanbul, Turkey",,solo,İstanbul,4T37DZvjnua4mdN5O0c2BZ,6145.0,14.0,"turkish pop, arabesk","turkish pop, arabesk",,deep turkish pop
Serhat,"İstanbul, İstanbul, Turkey",,solo,İstanbul,2Qpgh2xmjneIAyBWCKLVdJ,382.0,26.0,turkish hip hop,,,
Serpil Barlas,"İstanbul, Turkey",,solo,İstanbul,4mlozanMsNbZkzbfYXOpXo,5263.0,4.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",,
Sertab Erener,"İstanbul, İstanbul, Turkey",,solo,İstanbul,4W31XN2JH8mC54NkHdh04s,2363098.0,66.0,turkish pop,turkish pop,,"turkish pop, turkish jazz, turkish singer-songwriter"
Sevcan Orhan,"İstanbul, İstanbul, Turkey",,solo,İstanbul,18HQhVaGq9v0wM4u4YDW9A,173317.0,43.0,"oyun havasi, arabesk, karadeniz folk","oyun havasi, arabesk, karadeniz folk",halk,"arabesk, turkish folk"
Sevim Şengül,"İstanbul, Turkey",,solo,İstanbul,0qPcqbq6GWEmdtMF26NYV8,6009.0,15.0,arabesk,arabesk,,
Seyyal Taner,"Şanlıurfa, Şanlıurfa, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,4KsBdM2lmX37p3YR0odew0,19036.0,37.0,"turkish pop, anatolian rock","turkish pop, anatolian rock","pop, rock, dans",
Sezen Aksu,"Sarayköy, Denizli, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,64d1rUxfizSAOE9UbMnUZd,14371911.0,71.0,"arabesk, turkish pop","arabesk, turkish pop",pop,turkish pop
Sibel Can,"İstanbul, İstanbul, Turkey",,solo,İstanbul,2IiSMrjpXiteqhISWXkdUG,1762609.0,60.0,"arabesk, turkish pop","arabesk, turkish pop",dans,"turkish pop, arabesk, turkish folk"
Sibel Mirkelam,"İstanbul, İstanbul, Turkey",,solo,İstanbul,0bWUS7i8POJGLCaEgoEB7k,1490.0,9.0,turkish pop,turkish pop,pop,deep turkish pop
Sibel Tüzün,"İstanbul, İstanbul, Turkey",,solo,İstanbul,0sh7lp6I1qIIfMYs0cCBbj,31588.0,29.0,turkish pop,turkish pop,"jazz, pop, rock",turkish pop
Simge,"İstanbul, İstanbul, Turkey",,solo,İstanbul,4StjyzjcmZ7a9QncHVf0pu,2341037.0,64.0,"turkish pop, t-pop",,,"turkish pop, deep turkish pop"
Sinan Akçıl,"Leeuwarden, Friesland, Netherlands","İstanbul, İstanbul, Turkey",solo,İstanbul,31czVneIywpUwJTNOVviJx,535194.0,49.0,"turkish pop, t-pop","turkish pop, t-pop",,turkish pop
Sirhot,"Ankara, Ankara, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,6BLPuS2Tq1ePpZGyo8dXCW,13128.0,11.0,turkish hip hop,turkish hip hop,,turkish hip hop
Sokrat St,"Trabzon, Trabzon, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,7ouCgJkxRBIJljUiQVJK65,311353.0,46.0,turkish hip hop,turkish hip hop,rap,turkish hip hop
Soner Sarıkabadayı,"Kahramanmaraş, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,4T83el9VQDI0zOyU9zcYNq,1094490.0,56.0,"turkish pop, t-pop","turkish pop, t-pop",pop,turkish pop
Songül Karlı,"İstanbul, İstanbul, Turkey",,solo,İstanbul,1FiYcJ7qneilUV04LX8sY1,12555.0,35.0,"arabesk, oyun havasi","arabesk, oyun havasi",,"arabesk, turkish folk"
Suat Sayın,"Fatih, İstanbul, Turkey",,solo,İstanbul,57TM29gPB8VYIycyeb8G1L,12248.0,23.0,arabesk,arabesk,,
Sunay Özgür,Bulgaria,"İstanbul, İstanbul, Turkey",solo,İstanbul,6mo0wDjcoViVQqgYIOsUAz,1447.0,29.0,"arabesk, turkish pop, oyun havasi","arabesk, turkish pop, oyun havasi",blues,
Süheyl Denizci,"İstanbul, İstanbul, Turkey",,solo,İstanbul,4W7lDSB66M2F8Dg0AIP8FS,132.0,8.0,anatolian rock,anatolian rock,caz,
Taha Player,"İstanbul, İstanbul, Turkey",,solo,İstanbul,2P2m5pspquFdopikrDMkpE,273.0,4.0,turkish hip hop,turkish hip hop,rap,
Tanerman,"İstanbul, İstanbul, Turkey",,solo,İstanbul,1X8IDE7vOMFmhR8Hg32EGA,32127.0,39.0,turkish hip hop,turkish hip hop,,
Tankurt Manas,"İstanbul, İstanbul, Turkey",,solo,İstanbul,4ESPwgMOkNWv8mZIfe2mdO,443677.0,36.0,turkish hip hop,turkish hip hop,rap,turkish hip hop
Tarkan,"Alzey, Rheinland-Pfalz, Germany","İstanbul, İstanbul, Turkey",solo,İstanbul,2yMN0IP20GOaN6q0p0zL5k,4065672.0,71.0,"turkish pop, t-pop","turkish pop, t-pop",pop,turkish pop
Tarık Mengüç,"İstanbul, İstanbul, Turkey",,solo,İstanbul,5FA4BEGZx9jnCXY9vlXCbY,10635.0,30.0,"oyun havasi, turkish pop","oyun havasi, turkish pop",,
Tayfun,"İstanbul, İstanbul, Turkey",,solo,İstanbul,1THjRh1sv6z4BG1d2GTJDH,6221.0,19.0,turkish pop,,,
Tembel Hayvan,,"İstanbul, İstanbul, Turkey",solo,İstanbul,5tL58qZ5o0syILli8jnM5D,1085.0,0.0,turkish hip hop,turkish hip hop,latin,
The Ringo Jets,"İstanbul, İstanbul, Turkey",,grup,İstanbul,5FhnxR08tvAO0f4ixh3VFD,15607.0,19.0,"anatolian rock, neo-psychedelic","anatolian rock, neo-psychedelic","alternatif, rock",turkish metal
Timur Selçuk,"İstanbul, İstanbul, Turkey",,solo,İstanbul,5rgpYd0ABf0b7NzQ4Lu0WT,10.0,0.0,turkish pop,"anatolian rock, turkish pop",sanat müziği,"turkish jazz, turkish psych"
Tuvana Türkay,"İstanbul, İstanbul, Turkey",,solo,İstanbul,0n0pCTv12929XavijK54LL,8575.0,27.0,turkish pop,turkish pop,,
Tünay Akdeniz,"Divriği, Sivas, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,79sqxHfpsKFnyXH7rdnwv6,1583.0,4.0,"anatolian rock, psychedelic rock","anatolian rock, psychedelic rock","punk, rock",turkish psych
Türkan Şoray,"İstanbul, İstanbul, Turkey",,solo,İstanbul,3qA8YoiaD2iT2pqFFzW6Uw,4438.0,17.0,arabesk,arabesk,,
Ufuk Beydemir,"İstanbul, İstanbul, Turkey",,solo,İstanbul,00C6n2psbFm6XWqyPCXJ5v,752430.0,50.0,turkish pop,turkish pop,,"turkish pop, turkish rock, turkish singer-songwriter"
Uzi,"İstanbul, İstanbul, Turkey",,solo,İstanbul,51DevdOxIJin6DB1FXJpD1,6969070.0,77.0,"turkish hip hop, drill",melodic rap,rock,turkish trap
Uğur Işık,"İstanbul, İstanbul, Turkey",,solo,İstanbul,5cU0or6VT3G11dFPqG4zaH,11.0,1.0,anatolian rock,traditional music,,
Vinyl Obscura,,"İstanbul, İstanbul, Turkey",solo,İstanbul,3oee4wSaKB43dH6QN35RPK,4508.0,39.0,turkish hip hop,turkish hip hop,,
Yalnayak,"İstanbul, İstanbul, Turkey",,solo,İstanbul,3jEtefzgPeUqmWbhrh27gu,5505.0,20.0,anatolian rock,anatolian rock,,
Yalın,"İstanbul, İstanbul, Turkey",,solo,İstanbul,46zuW8tHxwahYn7VNMgYTa,2602691.0,69.0,"turkish pop, t-pop","turkish pop, t-pop",pop,turkish pop
Yasemin Mori,"İstanbul, İstanbul, Turkey",,solo,İstanbul,1PaWbLip9XRxkmxmkzee1p,98450.0,37.0,turkish pop,turkish pop,,"turkish rock, turkish jazz"
Yavuz Taner,"İstanbul, Turkey",,solo,İstanbul,76GNCwePDhAx7MsMZT6K5r,1579.0,16.0,arabesk,arabesk,,
Yağız Akıl,,"İstanbul, İstanbul, Turkey",solo,İstanbul,3cgQ237QjcSrjR9RmW5JWT,1415.0,13.0,turkish hip hop,turkish hip hop,,
Yaşru,"İstanbul, İstanbul, Turkey",,grup,İstanbul,60H3Hkf1iBrGTKvjCnTXqY,13335.0,20.0,"folk metal, anatolian rock","folk metal, anatolian rock","folk, metal",turkish metal
Yeşim Salkım,"İstanbul, Turkey",,solo,İstanbul,1EazdGiXrpHKzZTsuWK8zw,64888.0,35.0,"turkish pop, oyun havasi","turkish pop, oyun havasi",,turkish pop
Yolda,,"İstanbul, İstanbul, Turkey",solo,İstanbul,4uvqhAc51Bo6Q9jpW1ErGK,49.0,7.0,anatolian rock,"anatolian rock, turkish pop",özgün,turkish jazz
Yonca Evcimik,"İstanbul, İstanbul, Turkey",,solo,İstanbul,7uViwGf6m3VatgaIx4It0s,125026.0,44.0,turkish pop,turkish pop,dans,turkish pop
Yonca Lodi,"İstanbul, İstanbul, Turkey",,solo,İstanbul,1aP2MaewItELfTZkp9t8mF,318654.0,37.0,turkish pop,turkish pop,pop,turkish pop
Yıldız Tezcan,"İstanbul, İstanbul, Turkey",,solo,İstanbul,2sG78Ugs7YYDUVwNyTGj4r,217.0,2.0,arabesk,arabesk,,
Yılmaz Morgül,"İstanbul, İstanbul, Turkey",,solo,İstanbul,2ooGZ0Y7LLS6G2LJoqFGlc,2753.0,16.0,arabesk,arabesk,,
Zardanadam,"İstanbul, Turkey",,grup,İstanbul,1ciA4B8BAF5lYKZBFxBoWk,4224.0,15.0,anatolian rock,anatolian rock,"alternatif, rock",
Zeki Güner,"İzmir, İzmir, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,1XdeuU2BL8e7R5FDAY6XB0,653.0,8.0,turkish pop,turkish pop,,
Zen-G,"İstanbul, İstanbul, Turkey",,solo,İstanbul,4HSiNCPhdU2snKaVJytlUM,199345.0,41.0,turkish hip hop,"lullaby, children's music",rap,"turkish trap, turkish hip hop"
Zeus Kabadayı,"İstanbul, İstanbul, Turkey",,solo,İstanbul,2gI1RWBJVIYrYO7QFRBsrm,93988.0,24.0,turkish hip hop,turkish hip hop,,turkish hip hop
Zeynep Bastık,"İstanbul, İstanbul, Turkey",,solo,İstanbul,1mpOD8ZwHnbsryIuXWq0R1,2493553.0,61.0,"turkish pop, turkish hip hop","turkish pop, turkish hip hop",,turkish pop
Zeynep Dizdar,"İstanbul, İstanbul, Turkey",,solo,İstanbul,1XZNZT3xecy9Wt5LtMOJVk,313404.0,50.0,"turkish pop, arabesk","turkish pop, arabesk",,turkish pop
Zuhal Olcay,"İstanbul, İstanbul, Turkey",,solo,İstanbul,6XTIDpYqIA3fUeQM8zA4Ix,186154.0,37.0,turkish pop,turkish pop,,"turkish pop, turkish jazz"
Zümrüt,"İstanbul, İstanbul, Turkey",,solo,İstanbul,163nvG68QHKiVkJJ9qav6T,500.0,17.0,anatolian rock,turkish pop,ska,
cakal,"Bursa, Bursa, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,6CPZWzcKiOKkHn4L2XI4i2,3123449.0,63.0,"turkish hip hop, drill","turkish hip hop, drill",rap,
manifest,"İstanbul, İstanbul, Turkey",,grup,İstanbul,2WjzL05RyqIk5n53sZc9nf,929273.0,69.0,"turkish pop, t-pop","turkish pop, t-pop",,
sulga,,"İstanbul, İstanbul, Turkey",solo,İstanbul,7K0GBIDPHPMedkpIFl6tOr,13347.0,44.0,turkish hip hop,turkish hip hop,,
Çağan Şengül,,"İstanbul, İstanbul, Turkey",solo,İstanbul,3W0gwNZqdtkleuMYlKElaw,412155.0,53.0,turkish pop,turkish pop,,
Çağatay Ulusoy,"İstanbul, İstanbul, Turkey",,solo,İstanbul,4bzEbwcMO2mGvLJT3Pm8hP,77740.0,29.0,turkish pop,turkish pop,,turkish pop
Çağlayan Topaloğlu,"İstanbul, İstanbul, Turkey",,solo,İstanbul,2g9CKCkrR65Dji8JbyQ6Mi,2207.0,17.0,turkish pop,turkish pop,,deep turkish pop
Çağrı Sinci,"İzmir, İzmir, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,32d21ZV2sLX2sGdjefVMJg,120807.0,50.0,turkish hip hop,turkish hip hop,,turkish hip hop
Çelik,"İstanbul, Turkey",,solo,İstanbul,1OLLBdj6zsFJ2GUMpk8trl,320781.0,49.0,turkish pop,arabesk,,turkish pop
Ömür Gedik,,"İstanbul, İstanbul, Turkey",solo,İstanbul,3Fnj0gjfxDYyjIZchYWcrg,10933.0,26.0,"turkish pop, oyun havasi","turkish pop, oyun havasi",,deep turkish pop
Önder Şahin,,"İstanbul, İstanbul, Turkey",solo,İstanbul,54B2T6NfUfcu68yWPpy0kn,4858.0,32.0,turkish hip hop,turkish hip hop,,turkish hip hop
Öykü Gürman,"İstanbul, İstanbul, Turkey",,solo,İstanbul,173BBRCDf7unNOeNIeP0OV,97774.0,42.0,"karadeniz folk, turkish pop, oyun havasi, arabesk","karadeniz folk, turkish pop, oyun havasi, arabesk",pop,turkish pop
Özcan Türe,"İstanbul, İstanbul, Turkey",,solo,İstanbul,4sjE5EHWoYQsYKVxtBAVsE,78173.0,38.0,arabesk,arabesk,halk,turkish folk
Özdemir Erdoğan,"İstanbul, İstanbul, Turkey",,solo,İstanbul,691svprNZf0oJTi1L0eYy6,250816.0,50.0,"anatolian rock, arabesk, turkish pop","anatolian rock, arabesk, turkish pop",,
Özer Atik,"Ankara, Ankara, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,14ZEZKst5jpR651ee0I9Ho,13476.0,25.0,turkish pop,,,
Özhan Eren,"İstanbul, Turkey",,solo,İstanbul,2ltbkR18dnoN0JlsKVM5EY,1924.0,12.0,arabesk,arabesk,,
Özkan Uğur,"İstanbul, İstanbul, Turkey",,solo,İstanbul,3XAyrca1lh2A0ZSSNoy7Np,10025.0,21.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",,
Öztürk,"Kars, Turkey","İstanbul, Turkey",solo,İstanbul,20KmGoOPKwrKLDN0s7pRsI,9229.0,40.0,turkish hip hop,turkish hip hop,,"turkish rock, turkish metal"
Ünlü,"Istanbul, İstanbul, Turkey",,solo,İstanbul,4pYF80SmJuMKyGF5MBEQlv,18394.0,23.0,"anatolian rock, turkish pop",opera,,"turkish rock, turkish metal"
Ünol Büyükgönenç,"İstanbul, İstanbul, Turkey",,solo,İstanbul,422XRyh8cTAry2xsyCMlWA,2115.0,13.0,anatolian rock,anatolian rock,rock,turkish psych
Üsküdar Musiki Cemiyeti,"İstanbul, İstanbul, Turkey",,solo,İstanbul,696fWbqWvo9MCgLzLBOnGQ,75.0,0.0,arabesk,arabesk,,
Şanışer,"İstanbul, İstanbul, Turkey",,solo,İstanbul,5LUxu287CsPM7jy3yS3l86,1110717.0,55.0,turkish hip hop,turkish hip hop,rap,turkish hip hop
Şehinşah,"Kemah, Erzincan, Turkey","İstanbul, İstanbul, Turkey",solo,İstanbul,0FUsrstJwmg4WVHQMTYuUA,1527954.0,59.0,turkish hip hop,turkish hip hop,rap,"turkish trap, turkish hip hop"
Şevket Çoruh,"İstanbul, Turkey",,solo,İstanbul,1Hm1fh51sSWnlWwT1VVS5R,203.0,13.0,anatolian rock,anatolian rock,,
Şevval Sam,"İstanbul, İstanbul, Turkey",,solo,İstanbul,5zkh6MICzIQIUoA9NfZpBx,379581.0,48.0,"karadeniz folk, arabesk","karadeniz folk, arabesk",,"turkish pop, turkish rock, turkish folk"
Şükran Ay,"İstanbul, İstanbul, Turkey",,solo,İstanbul,7wTeWSphm4PFPrfPHKirsr,12872.0,18.0,arabesk,arabesk,halk,
Adrenalin,"İstanbul, İstanbul, Turkey",,grup,İstanbul,,,,,"christian rock, ccm, christian alternative rock, christian, christian pop",,
Aegnor,"İstanbul, İstanbul, Turkey",,grup,İstanbul,,,,,,metal,turkish metal
